epoch,D_A,G_A,cycle_A,idt_A,D_B,G_B,cycle_B,idt_B
1,44.85324385762215,46.052761912345886,148.14722871780396,77.55921065807343,41.34599605202675,37.38880068063736,159.48840999603271,71.60465919971466
2,22.674078226089478,26.418520361185074,121.88207674026489,55.76072430610657,16.731917172670364,21.02785897254944,119.7396445274353,54.75005865097046
3,14.881063282489777,19.636868804693222,114.26011395454407,50.25356328487396,12.647883027791977,18.939620703458786,110.35675263404846,51.94065344333649
4,10.409470662474632,16.17423665523529,106.4613983631134,47.589698910713196,10.070811927318573,17.933489441871643,105.55738043785095,49.264400362968445
5,9.938203766942024,16.475919902324677,99.82564401626587,44.29374635219574,9.97539234161377,17.94684800505638,96.03798544406891,45.44826543331146
6,11.293491497635841,18.05023992061615,97.44239497184753,42.82017362117767,10.936689674854279,19.104807764291763,93.39398968219757,44.70205044746399
7,10.572091117501259,18.04010832309723,96.13545060157776,41.790754318237305,10.118776470422745,18.77220144867897,91.57087206840515,44.181964457035065
8,9.672777071595192,17.1595561504364,88.21959602832794,40.56974732875824,9.455253019928932,17.58379802107811,87.87794268131256,41.456010818481445
9,9.77345959842205,18.24629098176956,88.6971584558487,39.25823014974594,10.096064329147339,18.858605086803436,85.07126975059509,41.27216726541519
10,9.900022879242897,17.952411115169525,83.4319680929184,38.43081319332123,10.679106086492538,18.099322944879532,82.80762898921967,39.077138900756836
11,10.31062763929367,18.976952403783798,86.23685312271118,39.14773225784302,9.309232577681541,17.53866857290268,84.3486635684967,39.92763435840607
12,8.918372169137001,17.733571141958237,84.3042780160904,38.77636140584946,9.900071740150452,17.554912626743317,83.31638085842133,39.80457365512848
