epoch,D_A,G_A,cycle_A,idt_A,D_B,G_B,cycle_B,idt_B
1,81.78286492824554,100.06455072760582,361.85077714920044,223.0007762312889,79.29301209747791,95.9259879887104,486.97511970996857,168.7008947134018
2,43.33898410201073,70.69789104163647,258.72265207767487,162.58637291193008,41.30575390160084,79.97987493872643,361.4354705810547,119.18444699048996
3,40.89674673974514,64.64754711091518,217.24889320135117,144.23519521951675,40.10769359767437,74.92891630530357,320.89608347415924,100.05526414513588
4,42.252616226673126,62.56043879687786,195.59660655260086,133.86006498336792,39.02169452607632,70.9707827270031,298.21483087539673,89.40182980895042
5,39.05527174472809,65.04151782393456,188.09925937652588,126.32760053873062,38.73177281022072,73.34532119333744,286.9803559780121,83.75772657990456
6,38.65899160504341,67.28058062493801,180.50577747821808,122.32736402750015,37.09687556326389,77.40112444758415,283.3148171901703,81.32264232635498
7,36.62730920314789,70.17376807332039,170.40980976819992,117.56502836942673,36.68908271193504,73.99351319670677,267.5763204097748,74.60479694604874
8,34.40952190756798,75.95723685622215,160.35977214574814,113.45365464687347,36.0628057718277,76.82214921712875,256.5220309495926,70.24472039937973
9,29.850664377212524,86.24051149189472,160.44740277528763,111.04338353872299,35.191375851631165,84.4755307585001,253.79831397533417,69.12087461352348
10,28.06830307841301,83.67253920435905,159.59096890687943,108.14513647556305,30.795941226184368,84.29415881633759,248.5179159641266,68.15109306573868
11,33.440727546811104,78.4598411694169,155.1185119152069,106.13235518336296,34.142018012702465,82.35388527810574,244.54927790164948,65.69796642661095
12,33.55453962832689,68.44436620175838,145.7691022157669,103.05136722326279,36.195571668446064,74.67306865751743,236.63336819410324,61.343525767326355
13,34.56938890367746,69.41031344980001,144.4997542500496,100.73125502467155,31.59827572107315,80.95759335160255,233.8355349302292,60.816234707832336
14,35.60760582983494,65.73222938925028,140.65403348207474,94.29182624816895,31.37681306898594,82.05480816960335,222.3103951215744,59.386275351047516
15,42.00542514026165,61.09706383943558,135.10594379901886,91.63116893172264,32.61508195847273,82.37896049022675,217.80396902561188,57.665724128484726
16,40.24266265332699,51.03952281177044,126.10655415058136,88.65589082241058,31.21180345863104,78.99523977190256,211.1972612142563,55.405253410339355
17,37.39249338209629,59.06132660806179,128.3114431500435,88.61229038238525,30.26017326116562,79.60225442424417,211.94942063093185,54.84273707866669
18,30.63346442580223,76.09778083860874,135.00501853227615,91.10210573673248,29.399916246533394,86.38744447752833,220.46946376562119,56.06029364466667
19,31.112971425056458,82.99224232137203,145.33222079277039,96.1835361123085,24.672568902373314,92.26829399168491,235.4532252550125,58.61811725795269
20,29.011233374476433,73.89949392527342,131.06049001216888,90.39940145611763,37.38718156516552,76.42672157660127,211.9751377105713,53.42563647031784
21,34.015388421714306,73.97257076203823,127.65460753440857,85.85119763016701,55.28684112429619,88.48618207126856,199.9388768672943,51.8189122825861
22,33.59691287577152,58.42991894483566,121.3485192656517,82.86522653698921,40.88378627598286,46.131443560123444,186.53526324033737,48.59358714520931
23,30.568676814436913,66.05171912163496,120.10718166828156,82.21629002690315,40.14486192166805,47.56589585542679,180.73905164003372,47.250596448779106
24,43.420661963522434,71.0429454818368,117.21744644641876,82.40870007872581,39.613166719675064,51.58071571588516,183.90442490577698,47.012188494205475
