epoch,D_A,G_A,cycle_A,idt_A,D_B,G_B,cycle_B,idt_B
1,30.99022214114666,94.64597275853157,214.94080698490143,136.37932074069977,28.243420749902725,112.32065963745117,274.32292008399963,111.74650824069977
2,6.463549464941025,25.729025900363922,127.69837296009064,77.7704826593399,15.333682358264923,87.00789022445679,173.60652923583984,65.62482059001923
3,9.174271166324615,39.00111326575279,99.5183767080307,71.01507157087326,7.813541904091835,46.71849596500397,157.3857330083847,48.22905761003494
4,5.084676302969456,22.833767771720886,90.53808432817459,64.26190322637558,5.118554405868053,30.487044990062714,143.66391158103943,44.462232917547226
5,4.847047753632069,24.216375529766083,98.64076662063599,69.38478100299835,5.142624460160732,33.3240062892437,165.40366554260254,46.71499526500702
6,6.928302440792322,33.21088460087776,87.17539018392563,65.81856977939606,6.036350794136524,39.29964342713356,145.1712727546692,42.4390569627285
7,4.440565031021833,23.262034058570862,81.86515790224075,61.1208958029747,5.092663615942001,29.461298525333405,135.86794817447662,40.079202115535736
8,5.241974405944347,26.99380174279213,81.7128918170929,61.28332853317261,5.81295944750309,32.65321171283722,139.1902768611908,38.73418667912483
9,4.84132768958807,25.523008853197098,76.62479966878891,62.66235029697418,6.7725637555122375,35.30209755897522,135.41567850112915,36.25964713096619
10,4.96062845364213,26.710031658411026,74.34355282783508,57.81443679332733,4.154831811785698,25.75028645992279,124.62012207508087,34.74758094549179
11,4.5851574540138245,24.326775044202805,71.4982071518898,54.770341873168945,4.187390975654125,25.502862632274628,122.02842938899994,33.8406528532505
12,4.871047746390104,25.878510504961014,68.83817166090012,54.69648391008377,4.902077902108431,27.937552362680435,116.49545001983643,31.863837093114853
13,5.589991580694914,28.70412650704384,64.75685346126556,50.87261492013931,4.118832729756832,25.239498287439346,111.71748208999634,30.981095880270004
14,4.139662150293589,23.228299766778946,70.01773089170456,51.70993334054947,5.175320636481047,31.086933881044388,115.35614728927612,32.05708768963814
15,5.026208847761154,26.363715201616287,63.49122506380081,47.81644690036774,4.649695158004761,27.434557020664215,102.98950672149658,29.78047063946724
16,4.425052925944328,25.252831548452377,67.39486789703369,51.17680782079697,4.315041542053223,28.049489438533783,109.86528718471527,29.85773476958275
17,4.965927634388208,27.58268305659294,61.071162939071655,50.0212025642395,4.02281366288662,26.925640523433685,106.7947918176651,28.22015991806984
18,5.07188231870532,27.7493933737278,61.65271604061127,46.81071662902832,5.581621743738651,31.877593278884888,98.65900385379791,28.23446625471115
19,4.198011502623558,23.787642866373062,59.06607896089554,46.99404537677765,3.8389352038502693,26.606799989938736,105.48671102523804,27.300264477729797
20,5.135857820510864,27.608307242393494,57.762160539627075,45.13189446926117,4.116531901061535,26.892138689756393,98.58846485614777,27.08060809969902
21,4.324290432035923,24.032301604747772,57.83191031217575,45.08369019627571,4.902914524078369,30.710613876581192,100.01864087581635,27.143817633390427
22,5.122105207294226,27.690879434347153,56.64474058151245,44.059876441955566,3.8415768891572952,26.44920065999031,97.77122962474823,26.08811327815056
23,4.831865064799786,27.13987699151039,61.218262910842896,44.959664314985275,5.533637534826994,35.31900116801262,99.13395756483078,27.689772337675095
24,4.019914221018553,23.4212948679924,54.150027334690094,43.81090089678764,4.27788645029068,27.239205539226532,95.10006356239319,25.501779317855835
25,5.282002039253712,28.93192556500435,56.665944039821625,44.465874791145325,3.6153938584029675,25.777184426784515,96.42694795131683,25.89024692773819
26,4.16031314060092,23.571422189474106,55.80159002542496,42.70233070850372,4.206705238670111,28.284861624240875,93.20899617671967,25.47276481986046
27,4.309388868510723,25.051555961370468,55.22929406166077,43.48372799158096,4.570805035531521,30.646901488304138,95.7157598733902,24.7679426074028
28,4.975480422377586,28.094705283641815,54.25004714727402,40.69942653179169,4.3153704181313515,28.61250329017639,88.24518656730652,24.989339262247086
29,4.372333012521267,26.05528435111046,57.941398441791534,44.80324304103851,3.670516975224018,28.62560260295868,99.00692820549011,25.710383355617523
30,4.598058879375458,26.39260032773018,51.04571741819382,41.32889652252197,4.466260425746441,30.128383219242096,89.62762594223022,23.72448495030403
31,4.813103772699833,27.038716048002243,53.287660241127014,41.09329569339752,4.195127598941326,29.047303795814514,89.3631277680397,24.003318786621094
32,4.287928763777018,24.76504561305046,53.49917209148407,40.920450270175934,5.019253674894571,31.139030367136,91.26555961370468,23.719392210245132
33,4.059489477425814,28.16863575577736,58.817591547966,46.63799238204956,3.569736808538437,29.9142002761364,96.74598616361618,24.49026647210121
34,4.347464747726917,27.6561478972435,53.268753468990326,41.83662298321724,4.602240551263094,31.687974140048027,90.53651285171509,23.431273460388184
35,5.132878892123699,31.17098045349121,53.41186821460724,41.02930352091789,4.0708362348377705,30.069607228040695,88.51777529716492,23.778619349002838
36,3.921317469328642,24.885025143623352,49.76305717229843,39.46744352579117,4.119181215763092,30.384329177439213,85.68538427352905,22.412069857120514
37,5.686867941170931,29.992251306772232,51.58400070667267,39.84973734617233,3.697627168148756,28.08117377758026,87.24486988782883,22.855883359909058
38,3.8553994819521904,24.283079653978348,53.16651028394699,41.00714120268822,3.857601933181286,31.125782907009125,89.2992113828659,23.63339251279831
39,4.1047632843256,26.600908935070038,62.56838655471802,42.98513436317444,23.120527930557728,97.75381201505661,97.82587742805481,28.462729424238205
40,4.173916608095169,28.450484484434128,52.42896181344986,41.417871087789536,4.866805009543896,20.248713791370392,89.15036165714264,23.702318638563156
41,4.732643518596888,28.389145135879517,50.32875996828079,38.423633903265,4.64551942422986,20.158336997032166,80.48799377679825,22.321897611021996
42,4.557292677462101,26.72480484843254,47.03253895044327,36.821548759937286,4.563550308346748,19.726013839244843,77.52005749940872,21.109775736927986
43,4.199423540383577,24.981824278831482,47.51254117488861,36.3437639772892,4.521157756447792,19.625050246715546,78.10207325220108,21.525173410773277
44,4.596188999712467,26.090645015239716,46.87074261903763,36.160707861185074,4.491210225969553,19.488018661737442,74.3509875535965,20.565376713871956
45,4.33790884912014,26.003423243761063,47.946212232112885,36.66070154309273,4.469086185097694,19.509847432374954,78.03017938137054,21.096729397773743
46,4.6959795989096165,26.452344000339508,45.87619078159332,35.410793364048004,4.432237442582846,19.609648168087006,75.53781414031982,20.584615513682365
47,3.982760075479746,24.540693402290344,47.356559693813324,35.24680605530739,4.426763456314802,19.581905901432037,74.4061621427536,20.806874349713326
48,4.770556531846523,27.700181275606155,45.58664816617966,34.835119158029556,4.393551375716925,19.7013538479805,71.50798189640045,20.187341660261154
49,5.8285965621471405,30.12711799144745,47.49483782052994,35.77021834254265,4.362055666744709,19.76857179403305,77.73618620634079,20.864874482154846
50,3.9187242090702057,23.639428585767746,44.88365572690964,34.25545573234558,4.341866508126259,19.903497964143753,71.91340833902359,20.435983031988144
51,3.758494284003973,25.377381831407547,50.75416761636734,37.179362803697586,4.296193860471249,20.193360418081284,79.41141372919083,21.25390335917473
52,5.2498726435005665,30.28369703888893,46.531359016895294,34.466676622629166,4.210796393454075,20.539758652448654,73.20192962884903,20.855152785778046
53,4.11183362826705,24.73447287082672,46.38506066799164,34.17193579673767,4.239391580224037,20.41117411851883,70.12745171785355,20.445700481534004
54,3.920615181326866,24.179338663816452,43.567732989788055,33.424738347530365,4.222145434468985,20.719031244516373,70.08335542678833,19.4174997061491
55,4.955055791884661,27.716041028499603,43.63312008976936,32.467864632606506,4.1930698193609715,20.776349157094955,68.38849014043808,19.528727814555168
56,4.054486036300659,24.571828454732895,46.989450097084045,34.64685368537903,4.343533869832754,21.955621987581253,72.54879015684128,20.22911298274994
57,3.862495005130768,29.17824998497963,50.355441212654114,37.160651206970215,4.157947093248367,23.071656584739685,78.80119985342026,21.568453297019005
58,5.349809318780899,30.568942099809647,43.829449743032455,33.55887296795845,4.146475292742252,23.256583333015442,71.23716479539871,19.23700824379921
59,3.8025103099644184,24.779131025075912,43.887617230415344,33.57497489452362,4.0013133361935616,24.269405364990234,71.74512821435928,19.359949305653572
60,4.2194749265909195,25.44994282722473,43.35702162981033,32.108743727207184,3.7215038761496544,24.73008120059967,67.9612507224083,19.17298197746277
61,4.56385949999094,26.67848092317581,44.36095589399338,32.1222742497921,4.118177816271782,26.871644392609596,71.21204781532288,19.516757979989052
62,3.9639205522835255,26.575658529996872,46.88242304325104,32.356641590595245,3.6837194859981537,27.223770037293434,70.41262364387512,20.33959372341633
63,4.944873806089163,29.158244878053665,45.01234412193298,33.34026685357094,3.839845348149538,28.02146466076374,76.18527734279633,20.021883353590965
64,4.065566286444664,24.524901419878006,44.70608589053154,34.12187764048576,3.7789622731506824,27.31094865500927,73.61610853672028,19.52521024644375
65,4.724386841058731,27.966008484363556,45.13312566280365,33.41391894221306,3.943774349987507,27.28387689590454,72.16056150197983,19.55690725147724
66,3.956518840044737,25.641693025827408,44.49230271577835,31.998069256544113,3.841823123395443,28.135472178459167,70.571055829525,19.9619073420763
67,4.773037042468786,28.45167139172554,42.98678117990494,31.471610367298126,3.585060875862837,29.07747097313404,70.93322622776031,19.960174575448036
68,3.856348253786564,25.45710453391075,46.90556699037552,33.42777454853058,4.073847100138664,29.886807560920715,73.1257204413414,20.26464533805847
69,5.324273344129324,29.87920245528221,42.77037498354912,32.569736421108246,4.471159972250462,29.259012579917908,70.92003762722015,18.76743893325329
70,3.910765651613474,24.72972182929516,43.4965381026268,31.6850044131279,3.5754748098552227,26.48685435950756,70.02311098575592,19.310235679149628
71,4.387561451643705,27.76928186416626,44.8351411819458,33.35238924622536,3.3516207076609135,30.799294471740723,77.96121746301651,20.22052875161171
72,4.1346921026706696,27.027484118938446,44.388407468795776,30.293707370758057,4.0540238209068775,30.29474513232708,67.90510737895966,19.652812644839287
73,4.4241057969629765,26.54958748817444,42.507647186517715,30.72481381893158,3.704992976039648,28.727462947368622,67.63755202293396,19.063699901103973
74,3.966824993491173,26.830165088176727,42.08140069246292,31.094397723674774,4.061090085655451,28.674593195319176,69.94819849729538,18.731873095035553
75,5.023586742579937,29.824875116348267,42.40923026204109,29.88839253783226,3.52560755610466,29.234044402837753,66.19147765636444,19.208519622683525
76,3.7296848222613335,25.140150666236877,41.791496217250824,30.658096700906754,3.7937635630369186,28.309842258691788,67.54651921987534,18.60260608792305
77,4.276078294962645,27.86507612466812,41.994462966918945,30.754773676395416,4.100754518061876,31.076142728328705,70.93935096263885,19.019631683826447
78,5.599853917956352,32.19314390420914,42.311607241630554,29.920489102602005,4.234613843262196,30.270867943763733,66.0888340473175,18.99307967722416
79,3.5366548150777817,25.843817234039307,41.898949444293976,31.27506896853447,3.617902483791113,30.105577811598778,69.50513058900833,18.458733394742012
80,3.76518327370286,29.831157714128494,43.7442901134491,31.78748059272766,4.718327324837446,34.952963545918465,70.73752737045288,18.970061004161835
81,3.9897096157073975,28.56251233816147,41.97250634431839,29.592798173427582,3.318314615637064,28.838721811771393,64.95505303144455,18.89062064886093
82,4.393458854407072,30.063194423913956,43.437795996665955,32.164184898138046,3.6064684577286243,31.288359001278877,70.98246604204178,18.931531354784966
83,4.489811345934868,32.75332164764404,42.82051122188568,30.435780078172684,3.98609858751297,31.40684735774994,68.51150208711624,19.0333334505558
84,5.3194346353411674,36.60039761662483,42.226182252168655,30.542807310819626,3.762747570872307,31.099231511354446,67.34874773025513,18.337519749999046
85,5.434174429625273,30.625972747802734,40.173445999622345,28.918261229991913,3.7454483918845654,29.740558698773384,63.27882957458496,18.253876373171806
