epoch,D_A,G_A,cycle_A,idt_A,D_B,G_B,cycle_B,idt_B
1,23.307082682847977,81.08172971010208,255.3537917137146,121.43673610687256,26.757224082946777,91.47209203243256,245.02659225463867,126.97679591178894
2,15.55502912402153,68.62960746884346,173.32387924194336,80.7179194688797,8.799369812011719,33.04189234972,170.95001482963562,77.52126276493073
3,6.832492724061012,25.58405116200447,153.60113382339478,64.75070357322693,5.7743886038661,20.25296202301979,145.39745664596558,69.04088282585144
4,6.067687958478928,23.127138197422028,147.90002274513245,60.69897675514221,8.488479979336262,33.539683640003204,137.53171253204346,65.84553295373917
5,6.868052251636982,27.29737228155136,138.69380867481232,56.931430637836456,4.436714254319668,16.80979150533676,128.6274380683899,62.02080649137497
6,5.037605755031109,19.956636667251587,134.48069667816162,54.38049507141113,4.194576270878315,16.293986409902573,123.0195689201355,59.33126610517502
7,4.521047882735729,18.34920382499695,131.8226113319397,53.557618856430054,4.042443655431271,16.024097502231598,122.42796957492828,58.0631457567215
8,7.124583832919598,29.30620226264,123.5430737733841,50.687991976737976,3.9231742918491364,15.857122540473938,115.58669793605804,54.7704753279686
9,4.101759605109692,17.131525695323944,124.6359246969223,49.803491830825806,5.67837817966938,23.237056583166122,113.64617431163788,54.58568298816681
10,3.9905242323875427,16.606658071279526,120.967902302742,49.376613318920135,3.843707077205181,15.679713696241379,114.16307950019836,52.841527819633484
11,3.9568765461444855,16.66929391026497,118.47007417678833,47.497166991233826,3.7178883478045464,15.304515540599823,109.82285594940186,52.240956366062164
12,4.778144501149654,20.001750975847244,119.40097987651825,47.707867443561554,3.7074586749076843,15.263171344995499,111.30399918556213,51.71074616909027
13,3.952796019613743,16.770681113004684,115.40088641643524,46.16332846879959,4.820545390248299,19.82894492149353,105.94660520553589,49.852300345897675
14,4.0235961228609085,17.15312984585762,112.15337467193604,45.501249730587006,3.780694678425789,15.72275823354721,104.20058131217957,48.658281445503235
15,4.637134172022343,19.68704319000244,108.58664035797119,44.11542648077011,3.6407737359404564,15.09253016114235,100.6554309129715,47.75462645292282
16,4.194171339273453,17.878392696380615,110.37744116783142,43.67787063121796,3.91793429851532,16.375064194202423,102.62192869186401,48.39447492361069
17,3.6803852319717407,15.722196489572525,112.22366309165955,43.88879281282425,4.69502342492342,19.764328986406326,102.62625253200531,48.56889063119888
18,3.644788958132267,15.588155210018158,99.16892874240875,40.8868812918663,3.5720993652939796,14.887564092874527,92.80161964893341,44.392190396785736
19,4.19689604640007,17.90363484621048,106.84114706516266,42.1552038192749,3.55361894518137,14.866527497768402,99.40521144866943,45.92058902978897
20,5.7803046852350235,24.263291031122208,105.42072749137878,41.85872632265091,3.971649069339037,16.779520213603973,99.54020547866821,45.60100573301315
21,3.7669943496584892,16.17861506342888,103.4944863319397,41.161115407943726,4.725285805761814,19.726875990629196,95.59967768192291,45.15004765987396
22,3.5905457101762295,15.437899351119995,94.17362976074219,38.32645231485367,3.533681273460388,14.910245656967163,86.06957018375397,42.26284444332123
23,3.5733783319592476,15.348655015230179,102.35970914363861,41.02949821949005,3.557633489370346,14.952991157770157,96.86511957645416,43.584622740745544
24,3.593428537249565,15.533819556236267,99.42615604400635,39.771454095840454,3.9143714904785156,16.547214537858963,91.31594455242157,42.88044798374176
25,3.8396028131246567,16.517553508281708,98.82566583156586,39.37208443880081,4.284215085208416,18.13353705406189,92.7777488231659,43.27567219734192
26,3.6310985162854195,15.732052505016327,104.6719069480896,40.29564040899277,3.500224679708481,14.918302178382874,96.41530776023865,44.25175893306732
27,3.575317308306694,15.442735075950623,93.98473346233368,38.33679413795471,3.4902509301900864,14.810243666172028,87.7573447227478,41.335269808769226
28,4.427743621170521,18.946349143981934,89.18000137805939,36.48557734489441,4.083209034055471,17.23614913225174,83.67258715629578,40.04423725605011
29,4.052727736532688,17.54261577129364,109.17230689525604,40.96227848529816,4.964632958173752,20.974376916885376,102.99825632572174,46.96234214305878
30,3.529512595385313,15.277184545993805,92.51964676380157,36.66545528173447,3.4629641696810722,14.898153185844421,85.15191376209259,41.04587072134018
31,3.7143020406365395,16.003911167383194,95.38391077518463,37.58368456363678,3.4696820750832558,14.905657231807709,87.99163579940796,41.47865241765976
32,3.733107715845108,16.266170471906662,91.76418459415436,36.748809456825256,3.5122635513544083,15.116897225379944,85.22768568992615,40.1154066324234
33,3.5374948643147945,15.279319673776627,89.67095971107483,36.01582497358322,3.7722374573349953,16.074962317943573,83.99782574176788,39.459555983543396
34,3.7806598991155624,16.331776291131973,90.42645907402039,36.07510203123093,4.162552677094936,17.76034551858902,83.49859654903412,39.40676695108414
35,4.9909796714782715,21.170476108789444,94.85046458244324,37.37198632955551,3.610117834061384,15.562109172344208,87.19286358356476,40.65655815601349
36,3.5118661150336266,15.270192235708237,85.88185656070709,35.25126028060913,3.576637350022793,15.330293029546738,81.51153433322906,38.14590871334076
37,3.4633413553237915,15.126148700714111,91.66345822811127,36.62867909669876,3.926731638610363,16.76620775461197,87.17258870601654,39.46270602941513
38,3.5168666541576385,15.25376871228218,87.95953702926636,35.46894884109497,4.224402382969856,18.030539125204086,82.51836705207825,38.31637269258499
39,3.701989524066448,15.973294705152512,88.14471054077148,34.985553085803986,3.4849442951381207,15.034734427928925,81.16223216056824,38.7501482963562
40,3.7907930985093117,16.41127982735634,89.46995973587036,35.621905982494354,3.4854213185608387,15.141323402523994,84.1614795923233,38.554691314697266
41,3.7689440064132214,16.417988747358322,84.55231583118439,34.977668821811676,3.491378653794527,15.025324925780296,78.88131785392761,36.98978593945503
42,3.600711088627577,15.631644308567047,84.79586744308472,33.7930783033371,5.0549348667263985,21.421025454998016,77.83234417438507,37.075764894485474
43,4.103352822363377,17.710457652807236,90.5508599281311,35.40401154756546,3.6175073496997356,15.661049351096153,84.19631707668304,38.402487993240356
44,3.889690577983856,16.801429897546768,87.48329448699951,34.71032553911209,3.426067430526018,14.840881541371346,82.44374406337738,37.79461169242859
45,3.486278470605612,15.133893728256226,82.06935167312622,33.067406952381134,3.4353855960071087,14.808943763375282,75.96065163612366,36.268321096897125
46,3.4521659538149834,14.914333954453468,82.1507796049118,33.32374304533005,3.4450876004993916,14.90979290008545,77.53548204898834,36.129491567611694
47,3.4802666008472443,15.018143504858017,79.37469375133514,32.00373953580856,4.467267144471407,19.14635506272316,73.28206360340118,35.16314560174942
48,4.639862030744553,19.80810633301735,84.63081336021423,33.62601774930954,4.022141829133034,17.29342493414879,80.17867469787598,36.51597499847412
49,4.114515468478203,17.549065679311752,85.80825579166412,33.83721825480461,3.4204677380621433,14.833839684724808,79.39831268787384,36.52062273025513
50,3.3885348811745644,15.41704124212265,116.50884306430817,44.2234913110733,3.4354716278612614,15.164712458848953,109.93569147586823,44.99779134988785
51,3.389748476445675,15.302727729082108,87.1347416639328,35.558182418346405,3.796722587198019,16.721100628376007,81.45494413375854,37.70960259437561
52,3.415795385837555,15.222059890627861,85.31080901622772,34.17157280445099,3.9119883328676224,17.17719677090645,78.90139138698578,36.657171964645386
53,3.5444631539285183,15.54599353671074,76.78789114952087,32.147922933101654,3.4371836483478546,15.18668994307518,72.96308493614197,34.341404259204865
54,3.848645865917206,16.655656665563583,80.68440246582031,32.5392382144928,3.501751024276018,15.501090615987778,75.73312735557556,34.91317492723465
55,3.7881844490766525,16.554192259907722,82.33174276351929,32.47257259488106,4.05903647094965,17.77750852704048,75.69434762001038,35.658726811409
56,3.6170380152761936,15.735574394464493,76.81912791728973,31.02388596534729,3.9780472218990326,17.030499279499054,70.73541629314423,34.006123483181
57,3.531361371278763,15.351464167237282,81.53125560283661,32.20923537015915,3.4538352824747562,15.153984636068344,76.16470921039581,34.90917485952377
58,3.8852271735668182,16.821362227201462,81.22014832496643,31.778312653303146,3.4497176371514797,15.088738650083542,74.3990775346756,35.25738871097565
59,3.6537351310253143,15.870603308081627,75.95685505867004,30.95741754770279,3.561184547841549,15.52273315191269,71.03753972053528,33.686043709516525
60,3.6548750177025795,16.006770864129066,77.11833453178406,31.130048543214798,4.331692524254322,18.77805370092392,73.83873176574707,34.03991284966469
61,3.6906866542994976,15.907747358083725,76.60855555534363,30.556735932826996,3.8251476995646954,16.65677323937416,70.52288216352463,33.504172563552856
62,3.557645920664072,15.629684433341026,84.99210751056671,32.4936283826828,3.434989746659994,15.139614149928093,77.44683170318604,35.69366317987442
63,3.755400374531746,16.389275401830673,78.37560296058655,31.156541407108307,3.457306008785963,15.212821394205093,73.0785242319107,33.84957367181778
64,3.5449916943907738,15.570567548274994,76.34833323955536,30.757904022932053,4.051228456199169,17.586367070674896,71.04409778118134,33.456862807273865
65,3.633179858326912,15.773019045591354,77.05104660987854,30.724689215421677,3.9244878701865673,17.154141783714294,71.32854235172272,33.52631467580795
66,3.4746068082749844,15.232708781957626,78.97413790225983,31.231943726539612,3.404868006706238,14.980329498648643,73.38258039951324,34.170369029045105
