epoch,D_A,G_A,cycle_A,idt_A,D_B,G_B,cycle_B,idt_B
1,46.77127715945244,50.42741787433624,159.6871693134308,79.47774946689606,45.09874925017357,43.80667644739151,159.59569263458252,77.67742967605591
2,16.92353692650795,19.61579465866089,119.04559063911438,53.88837105035782,17.39264753460884,21.178246468305588,115.43500256538391,55.48758268356323
3,13.20250090956688,17.059751987457275,114.7850775718689,48.252126812934875,12.528225839138031,17.553494960069656,107.05158925056458,52.28571742773056
4,13.269173249602318,18.25018760561943,112.39811038970947,46.30373340845108,10.909382328391075,16.91634002327919,103.29897785186768,51.94399297237396
5,10.882716804742813,16.351229399442673,102.207958817482,43.25088918209076,10.396792322397232,17.288211673498154,94.77519071102142,46.70009005069733
6,11.071252629160881,17.122652739286423,100.48430907726288,42.978967785835266,10.83814251422882,17.885825157165527,94.3042733669281,45.194833278656006
7,11.03234352171421,17.521955370903015,100.71160876750946,42.28988820314407,10.727157652378082,18.29876834154129,94.24179995059967,45.92311328649521
8,9.919098123908043,16.918980598449707,96.32010555267334,40.99720364809036,9.487326607108116,17.482185184955597,90.22298610210419,43.71440178155899
9,10.572533011436462,17.06819885969162,93.98567295074463,40.06691151857376,10.707300588488579,18.149892359972,85.38480699062347,43.07404512166977
10,10.547084465622902,16.471055179834366,89.58578407764435,38.73195004463196,9.840036645531654,17.001058012247086,82.95658266544342,41.85890179872513
11,10.848446398973465,16.495260179042816,91.16565084457397,38.33323037624359,10.250009506940842,17.17794641852379,81.71292746067047,41.496422827243805
12,10.320457875728607,16.394068732857704,88.74460685253143,38.93314617872238,9.549106627702713,17.42024737596512,84.63629043102264,40.81029635667801
13,10.14385761320591,15.523903623223305,85.52292966842651,37.839501798152924,10.107814893126488,17.332139253616333,79.88581764698029,39.41408973932266
14,10.694000527262688,17.100017428398132,89.69150304794312,37.6913081407547,10.096937954425812,17.785751551389694,81.97851049900055,41.046009957790375
15,10.53334966301918,16.622715801000595,87.5621258020401,36.87878769636154,10.107719540596008,17.455243557691574,79.22329235076904,40.16224402189255
16,10.29840299487114,15.910369724035263,85.32703578472137,36.58414900302887,9.242903515696526,17.971723049879074,79.53661489486694,39.348611891269684
17,10.234285935759544,16.71714261174202,85.76046395301819,36.72798836231232,9.39885838329792,18.00597193837166,79.01066637039185,38.93130385875702
18,9.76170240342617,17.12613958120346,83.59492194652557,36.21477264165878,10.066394194960594,19.24747309088707,77.51970195770264,38.10820937156677
19,10.331496551632881,17.515843868255615,80.09499323368073,35.29433327913284,8.762406393885612,18.182215839624405,76.91228020191193,37.20311254262924
20,9.541380032896996,18.212645292282104,86.73221683502197,35.89779186248779,9.122028812766075,19.516593903303146,80.54167580604553,38.73057413101196
21,9.717437744140625,18.285372406244278,80.63468050956726,34.6224502325058,9.416492775082588,18.946784138679504,75.22050023078918,36.636646151542664
22,9.133362889289856,19.40664514899254,82.4607629776001,34.64706975221634,9.853326439857483,19.444343149662018,77.25630939006805,36.59682285785675
23,8.76219268143177,19.125998303294182,80.2423484325409,34.53193658590317,8.560137316584587,18.82113027572632,76.30597496032715,36.3218098282814
24,9.035406343638897,23.69997599720955,83.90079605579376,35.104026079177856,9.199056565761566,20.340959697961807,77.82715785503387,37.01252853870392
25,7.498487740755081,25.386090576648712,81.06971633434296,34.95399451255798,8.68701533973217,19.45258042216301,76.6376942396164,36.86744546890259
26,6.39537275582552,26.56663379073143,79.5509694814682,34.67713403701782,8.697314068675041,20.39699164032936,76.08747684955597,35.86233597993851
