epoch,G_GAN,G_L1,D_real,D_fake
29,30.58620846271515,454.06845474243164,5.923342347145081,5.705299481749535
30,31.18761394917965,458.73392486572266,6.790920216590166,6.339344788342714
31,31.468222677707672,455.06738090515137,5.945885976776481,6.139186341315508
32,32.97800920903683,440.89036750793457,7.812517775222659,6.82939150929451
33,32.04884895682335,439.49510383605957,5.992268547415733,5.452936142683029
34,32.3557061702013,441.9180488586426,6.850820368155837,6.04498153924942
35,34.44835239648819,438.17751693725586,5.705192551016808,6.548505049198866
36,31.850581407546997,441.12392234802246,5.63241695612669,5.895321696996689
37,33.114176750183105,439.36587715148926,5.908860253170133,5.801372610032558
38,33.826216012239456,438.3237895965576,6.9986729472875595,5.80804661475122
39,34.48586070537567,430.2659912109375,5.131125263869762,5.393612388521433
40,32.355131804943085,430.6961269378662,6.262226102873683,5.4642029367387295
41,34.89144732058048,421.7561683654785,6.349379060789943,6.045315505936742
42,35.32378137111664,423.8731346130371,4.30824089422822,4.584014818072319
43,33.26530969142914,417.93671798706055,6.647837242111564,6.318263905122876
44,36.183965384960175,413.86231994628906,6.429701637476683,6.121641516685486
45,36.786603927612305,418.34232330322266,5.492611441761255,5.720881566405296
46,35.23486825823784,409.6849422454834,6.193482695147395,5.346240831539035
47,34.88822576403618,415.495325088501,5.835047600790858,6.127065043896437
48,36.9126883149147,411.4010810852051,4.983331467723474,5.3125559240579605
49,36.69497036933899,411.6612854003906,5.259358299896121,4.323053557425737
50,36.476723313331604,400.90751457214355,5.8518720883876085,5.489712689071894
51,36.68561339378357,402.31846618652344,5.443882044404745,4.890688322484493
52,36.96320170164108,399.2229709625244,4.809822381474078,4.825162418186665
53,39.24623852968216,396.85575103759766,6.0515638794749975,5.389210719615221
54,37.18961578607559,391.29085540771484,5.372907003387809,5.493601597845554
55,38.08316957950592,393.4640693664551,3.4313462674617767,3.5336754769086838
56,39.474665611982346,387.8527126312256,6.692397514358163,6.508371095173061
57,38.534931659698486,389.1110591888428,4.263602174818516,4.525258917361498
58,37.0570430457592,386.3596611022949,8.504091545008123,8.795400002971292
59,41.88003331422806,405.7097930908203,5.883303174749017,5.486922837793827
60,38.935836374759674,395.9430294036865,3.6781461145728827,3.325607016682625
61,40.97895208001137,397.33178520202637,5.429013651330024,5.336693469434977
62,38.097635596990585,381.8595447540283,5.456474638544023,4.572782214730978
63,41.46639043092728,376.4384651184082,5.092937588691711,6.590230422094464
64,39.421733647584915,385.9622173309326,4.647122174501419,4.501749940682203
65,38.78245371580124,380.17170906066895,4.835901061072946,5.151901178061962
66,37.33266359567642,375.71946144104004,7.0322866113856435,6.487622981891036
67,38.39591574668884,375.42935943603516,3.1574232280254364,3.335359998047352
68,40.921599343419075,371.7494525909424,8.326453894376755,7.701421086676419
69,33.033930242061615,360.0201187133789,6.9023185931146145,6.606773603707552
70,37.445344761013985,360.09302139282227,7.6785469595342875,6.850952632725239
71,39.46351444721222,354.94277572631836,5.934471375308931,7.284901577048004
72,38.41598916053772,364.85343170166016,8.010160858742893,5.518655092455447
73,36.92036151885986,361.3460388183594,3.9536102078855038,4.452961418777704
74,36.295122385025024,360.4493579864502,3.5514503438025713,3.266793541610241
75,39.3941864669323,353.62338066101074,6.475539738312364,5.161938031204045
76,39.656269788742065,349.2595043182373,6.337296141311526,6.1733643766492605
77,39.315208435058594,359.825626373291,3.0528324991464615,3.1326315589249134
78,38.60489732027054,350.21434783935547,10.007366192527115,7.199736197013408
79,40.63537311553955,352.33102226257324,4.572691789828241,4.693626152351499
80,38.41710039973259,348.30692291259766,5.494571764487773,4.925178445875645
81,40.117778182029724,341.97638511657715,6.224361843429506,6.296827216632664
82,40.79319089651108,343.4438991546631,5.2644107630476356,5.261037201620638
83,40.64481544494629,347.2299003601074,4.2491749599576,4.2794552724808455
84,43.687333822250366,339.85519790649414,3.853589838370681,4.4528302401304245
85,41.30799102038145,341.49335289001465,2.830446273088455,2.2138481438159943
86,35.067121520638466,327.71403312683105,10.441018417943269,11.22337070479989
87,43.50062131881714,342.33180236816406,3.2551051788032055,3.8437817562371492
88,38.48836985230446,337.4646396636963,5.625056696124375,5.2744518937543035
89,46.08128970861435,342.4225482940674,4.45315064676106,4.364717424847186
90,35.11158108711243,329.12350273132324,9.157342091202736,7.534235592931509
91,43.857754707336426,339.9157085418701,2.205653004348278,2.518817074596882
92,45.00960838794708,340.72220039367676,2.0042296200990677,2.1241646967828274
93,42.31664663553238,340.249942779541,9.215419945307076,6.641950458288193
94,29.131002068519592,327.00808334350586,9.496899206191301,8.991421051323414
95,31.64993953704834,329.1680374145508,7.057009784504771,6.224786883220077
96,41.09086713194847,326.8143539428711,5.222442697733641,5.336698372848332
97,38.96061822772026,324.72960090637207,6.105231564026326,5.320241078734398
98,43.94418215751648,332.42797660827637,2.655163968913257,3.177805969491601
99,39.05570486187935,326.3549690246582,9.258808837970719,7.585787687450647
100,42.10924193263054,327.435302734375,4.461637949338183,4.584473984315991
