epoch,D_A,G_A,cycle_A,idt_A,D_B,G_B,cycle_B,idt_B
1,30.417848847806454,83.55544736981392,63.92188948392868,41.431677997112274,22.97185032069683,91.36003255844116,71.9027104973793,37.957570642232895
2,11.193210385739803,54.98895838856697,46.15301960706711,29.200581669807434,12.985859893262386,73.43470829725266,51.34844136238098,27.139969885349274
3,11.214092046022415,59.45506754517555,33.88915207982063,23.208965212106705,5.794907942414284,39.21396857500076,44.17346864938736,16.845116183161736
4,5.3006168231368065,19.581991285085678,26.905455738306046,17.635167226195335,5.57404201477766,30.9660042822361,37.19606113433838,12.945914313197136
5,6.891677975654602,26.61042058467865,23.794607400894165,16.58642965555191,6.501822970807552,27.31687706708908,35.227210968732834,12.018290549516678
6,4.812516279518604,17.81291687488556,21.949300676584244,15.8041423112154,5.011271245777607,21.388750791549683,33.324671149253845,11.189178586006165
7,4.755891017615795,17.53488790988922,21.049254208803177,15.969231277704239,4.576553449034691,19.81813883781433,33.323866963386536,10.515269413590431
8,5.142013818025589,20.02474269270897,21.075115233659744,15.071611523628235,6.3319917395710945,27.950354278087616,31.066604375839233,10.500291377305984
9,5.984819054603577,23.882672876119614,20.514141380786896,15.153687372803688,4.183745823800564,19.363254606723785,31.869165658950806,10.140327543020248
10,4.428585544228554,17.208284437656403,19.96017736196518,14.493284940719604,4.189183346927166,18.93140560388565,30.093927145004272,9.60350552201271
11,4.3792798817157745,17.1866537630558,19.07751339673996,13.923352435231209,5.425930738449097,24.41618514060974,28.92089480161667,9.186908975243568
12,5.121358260512352,20.48448145389557,18.06839954853058,13.695821940898895,4.080415707081556,18.78805100917816,28.593375265598297,8.707598276436329
13,4.217148046940565,17.86077782511711,18.89877238869667,14.05159142613411,3.918656338006258,19.313515931367874,29.151552140712738,8.745332412421703
14,4.253475494682789,17.0298972427845,18.045134365558624,13.371794015169144,5.603026956319809,25.850926727056503,28.5068618953228,8.515782840549946
15,5.666166767477989,22.705799490213394,17.248621821403503,12.907932877540588,3.948718089610338,18.77399867773056,27.554454803466797,8.086438812315464
16,4.216822557151318,16.810029432177544,17.008764535188675,12.849644422531128,3.8538904525339603,19.039814800024033,27.881940215826035,7.962047941982746
17,4.186965264379978,16.838593766093254,17.1888375133276,12.296887531876564,4.649676986038685,22.622552067041397,26.78668424487114,7.942614994943142
18,5.126632988452911,20.7307767868042,16.21394968032837,12.30041091144085,4.186193596571684,20.501150965690613,26.16143900156021,7.55199608951807
19,4.242700435221195,16.97915256023407,15.80746814608574,11.86691603064537,4.108782395720482,20.147364288568497,25.438422083854675,7.206791460514069
20,4.279453344643116,17.337302342057228,15.494015157222748,12.273167371749878,4.242739744484425,20.600887149572372,25.574369817972183,6.975455604493618
21,4.815388970077038,19.35553777217865,15.861088797450066,11.219736993312836,4.264959458261728,20.41531291604042,24.021099269390106,7.277226470410824
22,4.028712436556816,17.88232308626175,18.43026952445507,14.06821757555008,4.41955316439271,21.907321721315384,28.25828590989113,7.473209202289581
23,3.9955337531864643,17.471001118421555,15.541460767388344,12.561822056770325,3.9734929502010345,19.739024966955185,25.75389587879181,6.760745979845524
24,5.107171580195427,22.227956861257553,16.034491404891014,12.680568218231201,4.766646169126034,23.834582924842834,26.595455080270767,7.221197858452797
25,4.208932414650917,17.884183287620544,14.058399274945259,11.684502750635147,3.691348612308502,19.222199082374573,24.414254367351532,6.332381248474121
26,4.07043905928731,16.685532242059708,15.584399804472923,11.580031245946884,3.828295271843672,19.548757165670395,24.668345361948013,6.738538391888142
27,4.7511806935071945,19.33772984147072,15.867012560367584,11.908589243888855,6.168317813426256,29.66961842775345,25.37814834713936,7.049821682274342
28,4.725629054009914,19.599989384412766,14.097488462924957,10.874916568398476,3.7034930028021336,18.708826154470444,23.50467097759247,6.296583592891693
29,4.203786574304104,16.922776490449905,13.226391762495041,10.741762354969978,4.056842900812626,19.703464522957802,22.99129146337509,6.016664005815983
30,4.073600761592388,16.49769003689289,13.71102787554264,10.733420260250568,3.737325355410576,18.6889446079731,22.536336362361908,6.144630067050457
31,4.289107486605644,17.377648919820786,13.917742446064949,10.753066264092922,4.06609695777297,19.98139750957489,23.605836629867554,6.1057382225990295
32,5.161415658891201,21.02784636616707,13.526640892028809,10.22782814502716,4.1219937317073345,19.54151627421379,22.072746843099594,6.108755797147751
33,3.998807165771723,16.693863585591316,15.557548344135284,11.310330256819725,3.6530588269233704,20.185814261436462,24.456940948963165,6.693607836961746
34,4.009547520428896,16.580663174390793,13.998462364077568,10.653689205646515,4.457626223564148,23.569650888442993,23.881691575050354,6.235985063016415
35,4.039815865457058,16.6932772397995,14.312931776046753,10.248400926589966,3.6404819637537003,22.781605020165443,22.74817344546318,6.4502250254154205
36,5.0951167568564415,20.825998425483704,13.335204109549522,10.174566864967346,4.049361135810614,22.672451838850975,22.310622185468674,6.040999427437782
37,4.098998993635178,17.052339121699333,14.01451388001442,10.480211332440376,4.028346385806799,22.32464848458767,23.26572585105896,6.30937223136425
38,4.28271047025919,17.83072704076767,13.526718243956566,10.52325713634491,4.408261977136135,24.891275227069855,24.152973771095276,6.2948829382658005
39,4.604084275662899,18.99576523900032,12.97917902469635,9.71970021724701,3.799543585628271,19.268272444605827,21.847805380821228,6.017108783125877
40,4.038228813558817,16.387148529291153,12.712764859199524,9.4105424284935,3.9504560604691505,20.887031599879265,21.266715049743652,5.801423572003841
41,4.1205787137150764,17.154745280742645,12.784659951925278,9.82940149307251,3.884320270270109,22.933462977409363,22.911746114492416,5.859193831682205
42,3.974978093057871,17.371356695890427,17.161498621106148,11.929967641830444,4.175607107579708,23.496531277894974,25.907961547374725,6.9139019921422005
43,4.800135176628828,20.103803783655167,12.191293820738792,9.856786660850048,3.745786800980568,19.594815522432327,21.22780868411064,5.575880825519562
44,4.496208056807518,18.755232840776443,13.294337779283524,10.21133241802454,3.907755870372057,20.67872765660286,22.141299456357956,5.7907495349645615
45,3.9986288845539093,16.552646204829216,12.03448823094368,9.191622361540794,3.9211855866014957,19.621170297265053,20.029213666915894,5.445000886917114
46,4.891152106225491,20.133713275194168,12.241565927863121,9.174497932195663,3.980449564754963,20.14670220017433,20.54819157719612,5.519329831004143
47,4.1838122718036175,17.382810562849045,12.098878592252731,9.68721777945757,4.014262285083532,21.195575788617134,21.758991420269012,5.4936322420835495
48,3.9948052130639553,16.434413343667984,11.723265036940575,8.82723644375801,3.57456461340189,19.647901698946953,20.023774951696396,5.36708552390337
49,3.9682059474289417,16.49752700328827,12.237468346953392,9.548180043697357,4.121968150138855,23.26819895207882,21.925759613513947,5.584785453975201
50,4.062626250088215,16.70878328382969,11.510870903730392,9.187734015285969,3.80027224868536,21.416221991181374,20.215530276298523,5.2744364738464355
51,5.327979989349842,21.99263885617256,11.536868900060654,9.0390235632658,4.358083926141262,23.06727196276188,20.328724324703217,5.3202024102211
52,4.001303255558014,16.567784667015076,11.312498390674591,8.813342176377773,3.6159377098083496,19.171792954206467,19.848646759986877,5.213242471218109
53,3.9881159514188766,16.698772937059402,12.029095515608788,9.678038515150547,3.999988779425621,22.07198528945446,21.381667777895927,5.3146243914961815
54,4.073410153388977,17.008239597082138,12.013455718755722,8.943543434143066,3.426943149417639,20.55813030898571,20.37062630057335,5.510125316679478
55,4.9659363478422165,20.625999122858047,12.249624237418175,9.316793337464333,4.365977108478546,23.86341482400894,20.675096839666367,5.46348974108696
56,4.449072573333979,18.860083758831024,11.92423589527607,8.969194933772087,3.817442137748003,19.47734621167183,19.798495411872864,5.28657191246748
57,3.940512493252754,16.631374180316925,11.234084859490395,8.66927133500576,3.8158733509480953,21.14246015250683,19.77575582265854,5.211575374007225
58,4.147079199552536,17.251290425658226,11.81778171658516,9.34318869560957,4.62187734991312,25.37968337535858,21.08727377653122,5.447010785341263
59,4.423947125673294,18.530860990285873,11.28678384423256,8.69053167104721,3.5810574144124985,20.3543398976326,19.945977598428726,5.186952132731676
60,4.2268857061862946,17.691820979118347,11.308167099952698,8.799232065677643,3.6724757738411427,20.563173338770866,19.96063542366028,5.209054611623287
61,4.286755174398422,17.782967180013657,10.837744906544685,8.457072488963604,3.7611436918377876,20.62697596848011,19.039302930235863,5.057879373431206
62,4.0614550188183784,17.13264587521553,11.034340098500252,8.511185422539711,3.54065215960145,19.098293647170067,19.38836470246315,5.000580079853535
63,4.421613395214081,18.41669327020645,11.424438461661339,8.648831732571125,3.867220778018236,21.845812052488327,19.41301365196705,5.31886700540781
64,4.595288090407848,19.475637078285217,11.17636390030384,8.898979492485523,3.678006462752819,21.265962854027748,19.8471320271492,5.007107824087143
65,4.013189099729061,17.02861687541008,10.748840928077698,8.491766594350338,3.806522887200117,20.522243350744247,19.456304475665092,5.028059870004654
66,3.9939151853322983,16.795097529888153,10.941373035311699,8.369714543223381,3.911696996539831,21.087856620550156,18.981895744800568,5.074249133467674
67,4.597461991012096,19.25216382741928,11.458576172590256,8.686393931508064,4.2632886916399,22.947255924344063,19.757667154073715,5.239509291946888
68,4.009827435016632,17.721745520830154,24.40316306054592,13.171824023127556,20.530014619231224,81.8400382399559,35.98098900914192,10.960152797400951
69,4.039610635489225,19.395515829324722,17.7463156580925,12.241526752710342,4.140974290668964,17.90602120757103,26.870003253221512,7.430990040302277
70,5.04105906188488,22.924641251564026,13.360906213521957,9.892003789544106,4.071947239339352,17.489764124155045,21.447926580905914,5.758322775363922
71,3.8884560465812683,17.214899003505707,12.164670884609222,9.282550677657127,3.982009917497635,17.009292870759964,19.509170472621918,5.263716049492359
72,3.865792937576771,17.01462633907795,11.630405724048615,8.770714521408081,3.9204318560659885,17.007019340991974,18.75674617290497,5.016773469746113
73,3.973681755363941,16.92279291152954,11.911269083619118,8.687899842858315,3.9026049226522446,16.883732318878174,17.9506496489048,5.055410876870155
74,5.201885271817446,21.96329301595688,10.694108039140701,8.399661228060722,3.897856429219246,16.80609679222107,17.660846397280693,4.710795067250729
75,3.9334911443293095,16.921776354312897,10.692654699087143,7.850985236465931,3.899379976093769,16.746562272310257,16.967087402939796,4.712546981871128
76,3.9739169739186764,17.057389557361603,10.413937225937843,8.146690413355827,3.896481428295374,16.713434353470802,17.281694814562798,4.654788386076689
77,3.974225740879774,16.992270052433014,10.782163053750992,8.415501989424229,3.880973309278488,16.676014229655266,17.983285173773766,4.720095187425613
78,3.932119730859995,16.892882525920868,10.253270708024502,7.843583516776562,3.877378161996603,16.436727419495583,16.62771788239479,4.621876817196608
79,4.532817468047142,19.281095951795578,9.833486720919609,7.6979420110583305,3.88450251147151,16.71745313704014,16.240786895155907,4.44371110200882
80,4.850835934281349,21.178493320941925,11.030543252825737,8.55377822369337,3.868580799549818,16.665634125471115,17.230671927332878,4.639508672058582
81,3.9155961498618126,17.29817435145378,10.323877289891243,8.101435787975788,3.853124115616083,16.709023490548134,16.892160072922707,4.454191464930773
82,4.02300825715065,17.338266611099243,10.22085054218769,7.8723723739385605,3.8577038384974003,16.575006425380707,16.904857352375984,4.454993352293968
83,4.047143597155809,18.193728119134903,11.183737426996231,8.109182588756084,3.82147853448987,16.799853086471558,16.93855807185173,4.5294232703745365
84,4.337016962468624,18.830243974924088,10.22546611726284,7.667703576385975,3.840741392225027,16.7665533721447,16.310651525855064,4.534351374953985
85,4.53804150223732,19.637299597263336,10.343019992113113,7.432533122599125,3.8062181174755096,16.785358369350433,15.358286082744598,4.509459726512432
86,4.178118973970413,18.55310183763504,10.475832611322403,7.955338478088379,3.802579302340746,16.648684218525887,16.827883154153824,4.457718387246132
87,4.265391822904348,18.751447215676308,10.808055430650711,8.015799388289452,3.763991564512253,17.11873772740364,16.49866420030594,4.422502502799034
88,3.9171098470687866,17.253549188375473,10.86229207366705,7.663446709513664,3.750570986419916,17.149908989667892,16.231423914432526,4.605389844626188
89,4.165430840104818,18.101720839738846,10.307558968663216,7.469506725668907,3.7315927632153034,17.04563781619072,16.207353055477142,4.485781468451023
90,4.100003000348806,18.02983781695366,10.110028490424156,7.180322386324406,3.9220876283943653,18.101241052150726,15.20799669623375,4.4527365528047085
91,4.553162608295679,19.52400115132332,10.170960694551468,8.038075439631939,3.7457552328705788,17.01483678817749,17.48386237025261,4.326818708330393
92,4.398694276809692,19.142122209072113,11.184408649802208,8.378279827535152,3.6165282763540745,18.34377160668373,18.6417887955904,4.723550781607628
93,3.8870505541563034,17.28826469182968,9.890379592776299,7.459673084318638,4.0191673301160336,19.606092646718025,16.680500209331512,4.522343549877405
94,4.1865454241633415,19.255705803632736,10.654713079333305,7.73260585218668,3.733786888420582,18.680258244276047,17.305597499012947,4.633574936538935
95,3.9402394331991673,17.534473478794098,10.877958044409752,7.495299734175205,3.457761060446501,18.867862313985825,17.391184091567993,4.726077169179916
96,4.169348154217005,18.612514838576317,11.573988318443298,7.956396274268627,3.785600334405899,20.32066485285759,18.14830020070076,4.9078783839941025
97,4.047145146876574,18.159527212381363,10.398138597607613,7.47651132941246,3.559752345085144,18.899036824703217,17.196785524487495,4.527465905994177
98,4.535809990018606,19.880710050463676,10.422180145978928,7.907152906060219,3.600127723067999,19.356505051255226,17.030713722109795,4.627517033368349
99,8.220335755497217,34.39810383319855,9.963823229074478,7.776575207710266,3.8520518504083157,20.106469377875328,17.390926733613014,4.360116224735975
100,3.9674219340085983,16.544652104377747,9.85776700079441,7.088489204645157,3.484799176454544,19.137145459651947,15.792764455080032,4.373039364814758
